zone,ts,price
DK2,20260620-0200,98.46
DK2,20260620-1800,100.25
DK2,20260620-0900,28.03
DK2,20260620-2100,100.25
DK2,20260620-2300,100.25
DK2,20260620-1400,57.0
DK2,20260620-1300,23.75
DK2,20260620-1900,100.25
DK2,20260620-1500,63.03
DK2,20260620-0600,98.46
DK2,20260620-2000,100.25
DK2,20260620-0400,100.25
DK2,20260620-0800,63.64
DK2,20260620-0000,100.25
DK2,20260620-0100,100.25
DK2,20260620-0700,74.17
DK2,20260620-0500,99.44
DK2,20260620-1200,9.21
DK2,20260620-1700,100.25
DK2,20260620-2200,103.64
DK2,20260620-0300,100.25
BG,20260620-1000,1.0
BG,20260620-1100,1.0
BG,20260620-1600,98.46
BG,20260620-0200,98.46
BG,20260620-1800,176.72
BG,20260620-0900,1.0
BG,20260620-2100,114.17
BG,20260620-2300,114.17
BG,20260620-1400,9.5
BG,20260620-1300,5.0
BG,20260620-1900,175.56
BG,20260620-1500,13.62
BG,20260620-0600,4.8
BG,20260620-2000,114.17
BG,20260620-0400,63.64
BG,20260620-0800,2.85
BG,20260620-0000,98.46
BG,20260620-0100,98.46
BG,20260620-0700,1.0
BG,20260620-0500,5.18
BG,20260620-1200,2.85
BG,20260620-1700,127.97
BG,20260620-2200,114.17
BG,20260620-0300,98.46
IT-CSOUTH,20260620-1000,105.43
IT-CSOUTH,20260620-1100,85.5
IT-CSOUTH,20260620-1600,118.15
IT-CSOUTH,20260620-0200,118.15
IT-CSOUTH,20260620-1800,186.56
IT-CSOUTH,20260620-0900,118.15
IT-CSOUTH,20260620-2100,118.15
IT-CSOUTH,20260620-2300,118.15
IT-CSOUTH,20260620-1400,118.15
IT-CSOUTH,20260620-1300,118.15
IT-CSOUTH,20260620-1900,179.88
IT-CSOUTH,20260620-1500,118.15
IT-CSOUTH,20260620-0600,118.15
IT-CSOUTH,20260620-2000,127.97
IT-CSOUTH,20260620-0400,118.15
IT-CSOUTH,20260620-0800,118.15
IT-CSOUTH,20260620-0000,118.15
IT-CSOUTH,20260620-0100,118.15
IT-CSOUTH,20260620-0700,118.15
IT-CSOUTH,20260620-0500,118.15
IT-CSOUTH,20260620-1200,88.1
IT-CSOUTH,20260620-1700,127.97
IT-CSOUTH,20260620-2200,118.15
IT-CSOUTH,20260620-0300,118.15
CZ,20260620-1000,11.92
CZ,20260620-1100,9.5
CZ,20260620-1600,100.25
CZ,20260620-0200,100.11
CZ,20260620-1800,103.64
CZ,20260620-0900,28.03
CZ,20260620-2100,103.64
CZ,20260620-2300,103.64
CZ,20260620-1400,57.0
CZ,20260620-1300,23.75
CZ,20260620-1900,107.61
CZ,20260620-1500,88.59
CZ,20260620-0600,98.46
CZ,20260620-2000,106.64
CZ,20260620-0400,100.21
CZ,20260620-0800,57.0
CZ,20260620-0000,100.25
CZ,20260620-0100,100.25
CZ,20260620-0700,65.53
CZ,20260620-0500,99.44
CZ,20260620-1200,9.5
CZ,20260620-1700,103.64
CZ,20260620-2200,103.64
CZ,20260620-0300,96.79
NO3,20260620-1000,11.99
NO3,20260620-1100,6.03
NO3,20260620-1600,103.64
NO3,20260620-0200,103.64
NO3,20260620-1800,103.64
NO3,20260620-0900,45.67
NO3,20260620-2100,100.25
NO3,20260620-2300,90.22
NO3,20260620-1400,63.15
NO3,20260620-1300,27.12
NO3,20260620-1900,103.64
NO3,20260620-1500,85.63
NO3,20260620-0600,103.64
NO3,20260620-2000,103.64
NO3,20260620-0400,98.46
NO3,20260620-0800,68.87
NO3,20260620-0000,103.64
NO3,20260620-0100,103.64
NO3,20260620-0700,94.07
NO3,20260620-0500,103.64
NO3,20260620-1200,6.03
NO3,20260620-1700,103.64
NO3,20260620-2200,89.42
NO3,20260620-0300,98.46
NO1,20260620-1000,9.45
NO1,20260620-1100,4.8
NO1,20260620-1600,88.61
NO1,20260620-0200,91.93
NO1,20260620-1800,93.6
NO1,20260620-0900,36.0
NO1,20260620-2100,93.6
NO1,20260620-2300,93.6
NO1,20260620-1400,49.78
NO1,20260620-1300,21.38
NO1,20260620-1900,94.11
NO1,20260620-1500,70.02
NO1,20260620-0600,88.61
NO1,20260620-2000,98.19
NO1,20260620-0400,91.93
NO1,20260620-0800,54.29
NO1,20260620-0000,91.93
NO1,20260620-0100,91.93
NO1,20260620-0700,74.15
NO1,20260620-0500,91.93
NO1,20260620-1200,4.8
NO1,20260620-1700,92.76
NO1,20260620-2200,92.76
NO1,20260620-0300,91.93
DE_LU,20260620-1000,11.92
DE_LU,20260620-1100,5.28
DE_LU,20260620-1600,100.25
DE_LU,20260620-0200,100.25
DE_LU,20260620-1800,103.64
DE_LU,20260620-0900,28.03
DE_LU,20260620-2100,103.64
DE_LU,20260620-2300,103.64
DE_LU,20260620-1400,57.0
DE_LU,20260620-1300,23.75
DE_LU,20260620-1900,107.61
DE_LU,20260620-1500,88.59
DE_LU,20260620-0600,98.46
DE_LU,20260620-2000,106.64
DE_LU,20260620-0400,100.25
DE_LU,20260620-0800,63.64
DE_LU,20260620-0000,100.25
DE_LU,20260620-0100,100.25
DE_LU,20260620-0700,74.17
DE_LU,20260620-0500,99.44
DE_LU,20260620-1200,5.28
DE_LU,20260620-1700,103.64
DE_LU,20260620-2200,103.64
DE_LU,20260620-0300,100.25
SK,20260620-1000,9.45
SK,20260620-1100,4.75
SK,20260620-1600,88.61
SK,20260620-0200,88.61
SK,20260620-1800,90.22
SK,20260620-0900,36.0
SK,20260620-2100,90.22
SK,20260620-2300,90.22
SK,20260620-1400,49.78
SK,20260620-1300,21.38
SK,20260620-1900,90.72
SK,20260620-1500,67.5
SK,20260620-0600,88.61
SK,20260620-2000,94.65
SK,20260620-0400,88.61
SK,20260620-0800,54.29
SK,20260620-0000,88.61
SK,20260620-0100,88.61
SK,20260620-0700,74.15
SK,20260620-0500,88.61
SK,20260620-1200,4.75
SK,20260620-1700,89.42
SK,20260620-2200,89.42
SK,20260620-0300,88.61
EE,20260620-1000,3.97
EE,20260620-1100,3.67
EE,20260620-1600,5.18
EE,20260620-0200,63.64
EE,20260620-1800,75.34
EE,20260620-0900,4.63
EE,20260620-2100,63.64
EE,20260620-2300,39.66
EE,20260620-1400,2.85
EE,20260620-1300,3.82
EE,20260620-1900,68.54
EE,20260620-1500,3.23
EE,20260620-0600,4.06
EE,20260620-2000,68.43
EE,20260620-0400,5.0
EE,20260620-0800,3.97
EE,20260620-0000,66.98
EE,20260620-0100,66.98
EE,20260620-0700,4.73
EE,20260620-0500,5.0
EE,20260620-1200,3.63
EE,20260620-1700,68.03
EE,20260620-2200,63.64
EE,20260620-0300,39.66
SE4,20260620-1000,11.92
SE4,20260620-1100,5.28
SE4,20260620-1600,53.59
SE4,20260620-0200,66.7
SE4,20260620-1800,76.84
SE4,20260620-0900,28.03
SE4,20260620-2100,67.77
SE4,20260620-2300,67.59
SE4,20260620-1400,57.0
SE4,20260620-1300,23.75
SE4,20260620-1900,68.54
SE4,20260620-1500,45.67
SE4,20260620-0600,66.29
SE4,20260620-2000,68.43
SE4,20260620-0400,66.52
SE4,20260620-0800,63.64
SE4,20260620-0000,66.98
SE4,20260620-0100,66.98
SE4,20260620-0700,45.25
SE4,20260620-0500,66.37
SE4,20260620-1200,9.21
SE4,20260620-1700,68.03
SE4,20260620-2200,67.49
SE4,20260620-0300,66.44
SI,20240710-1700,149.55
SI,20240710-0700,93.01
SI,20240710-0300,92.82
SI,20240710-1400,78.93
SI,20240710-0500,94.71
SI,20240710-0000,78.93
SI,20240710-1000,60.03
SI,20240710-1200,60.4
SI,20240710-1500,94.71
SI,20240710-0200,94.71
SI,20240710-0400,94.71
SI,20240710-2300,94.71
SI,20240710-1100,59.9
SI,20240710-1800,149.55
SI,20240710-2000,132.52
SI,20240710-0100,92.39
SI,20240710-0600,94.71
SI,20240710-1600,101.7
SI,20240710-2200,94.71
SI,20240710-1300,78.93
SI,20240710-2100,94.71
SI,20240710-0900,78.93
SI,20240710-0800,78.93
SI,20240710-1900,149.55
ES,20240710-1700,78.93
ES,20240710-0700,73.21
ES,20240710-0300,78.93
ES,20240710-1400,34.71
ES,20240710-0500,78.93
ES,20240710-0000,78.93
ES,20240710-1000,41.02
ES,20240710-1200,34.19
ES,20240710-1500,37.55
ES,20240710-0200,78.93
ES,20240710-0400,78.93
ES,20240710-2300,78.93
ES,20240710-1100,36.72
ES,20240710-1800,78.93
ES,20240710-2000,143.49
ES,20240710-0100,78.93
ES,20240710-0600,78.93
ES,20240710-1600,43.08
ES,20240710-2200,78.93
ES,20240710-1300,34.19
ES,20240710-2100,94.71
ES,20240710-0900,41.44
ES,20240710-0800,45.54
ES,20240710-1900,145.39
GR,20240710-1700,153.97
GR,20240710-0700,78.93
GR,20240710-0300,78.93
GR,20240710-1400,94.71
GR,20240710-0500,87.57
GR,20240710-0000,78.93
GR,20240710-1000,78.93
GR,20240710-1200,78.93
GR,20240710-1500,105.52
GR,20240710-0200,78.93
GR,20240710-0400,93.84
GR,20240710-2300,94.71
GR,20240710-1100,78.93
GR,20240710-1800,158.16
GR,20240710-2000,132.52
GR,20240710-0100,78.93
GR,20240710-0600,87.33
GR,20240710-1600,146.25
GR,20240710-2200,101.7
GR,20240710-1300,88.7
GR,20240710-2100,102.28
GR,20240710-0900,76.82
GR,20240710-0800,78.93
GR,20240710-1900,156.51
IT-CNORTH,20240710-1700,94.71
IT-CNORTH,20240710-0700,94.71
IT-CNORTH,20240710-0300,94.71
IT-CNORTH,20240710-1400,94.71
IT-CNORTH,20240710-0500,94.71
IT-CNORTH,20240710-0000,94.71
IT-CNORTH,20240710-1000,94.71
IT-CNORTH,20240710-1200,94.71
IT-CNORTH,20240710-1500,94.71
IT-CNORTH,20240710-0200,94.71
IT-CNORTH,20240710-0400,94.71
IT-CNORTH,20240710-2300,94.71
IT-CNORTH,20240710-1100,94.71
IT-CNORTH,20240710-1800,94.71
IT-CNORTH,20240710-2000,94.71
IT-CNORTH,20240710-0100,94.71
IT-CNORTH,20240710-0600,94.71
IT-CNORTH,20240710-1600,94.71
IT-CNORTH,20240710-2200,94.71
IT-CNORTH,20240710-1300,94.71
IT-CNORTH,20240710-2100,94.71
IT-CNORTH,20240710-0900,94.71
IT-CNORTH,20240710-0800,94.71
IT-CNORTH,20240710-1900,94.71
HU,20240710-1700,153.97
HU,20240710-0700,78.93
HU,20240710-0300,92.82
HU,20240710-1400,96.42
HU,20240710-0500,97.55
HU,20240710-0000,78.93
HU,20240710-1000,60.03
HU,20240710-1200,78.93
HU,20240710-1500,126.61
HU,20240710-0200,78.93
HU,20240710-0400,93.84
HU,20240710-2300,94.71
HU,20240710-1100,78.93
HU,20240710-1800,158.16
HU,20240710-2000,132.52
HU,20240710-0100,78.93
HU,20240710-0600,91.37
HU,20240710-1600,149.12
HU,20240710-2200,101.7
HU,20240710-1300,78.93
HU,20240710-2100,102.28
HU,20240710-0900,78.93
HU,20240710-0800,78.93
HU,20240710-1900,149.55
IT-SOUTH,20240710-1700,94.71
IT-SOUTH,20240710-0700,94.71
IT-SOUTH,20240710-0300,94.71
IT-SOUTH,20240710-1400,94.71
IT-SOUTH,20240710-0500,94.71
IT-SOUTH,20240710-0000,94.71
IT-SOUTH,20240710-1000,94.71
IT-SOUTH,20240710-1200,94.71
IT-SOUTH,20240710-1500,94.71
IT-SOUTH,20240710-0200,94.71
IT-SOUTH,20240710-0400,94.71
IT-SOUTH,20240710-2300,94.71
IT-SOUTH,20240710-1100,94.71
IT-SOUTH,20240710-1800,94.71
IT-SOUTH,20240710-2000,94.71
IT-SOUTH,20240710-0100,94.71
IT-SOUTH,20240710-0600,94.71
IT-SOUTH,20240710-1600,94.71
IT-SOUTH,20240710-2200,94.71
IT-SOUTH,20240710-1300,94.71
IT-SOUTH,20240710-2100,94.71
IT-SOUTH,20240710-0900,94.71
IT-SOUTH,20240710-0800,94.71
IT-SOUTH,20240710-1900,94.71
IT-Sicily,20240710-1700,94.71
IT-Sicily,20240710-0700,94.71
IT-Sicily,20240710-0300,94.71
IT-Sicily,20240710-1400,94.71
IT-Sicily,20240710-0500,94.71
IT-Sicily,20240710-0000,94.71
IT-Sicily,20240710-1000,94.71
IT-Sicily,20240710-1200,94.71
IT-Sicily,20240710-1500,94.71
IT-Sicily,20240710-0200,94.71
IT-Sicily,20240710-0400,94.71
IT-Sicily,20240710-2300,94.71
IT-Sicily,20240710-1100,94.71
IT-Sicily,20240710-1800,94.71
IT-Sicily,20240710-2000,94.71
IT-Sicily,20240710-0100,94.71
IT-Sicily,20240710-0600,94.71
IT-Sicily,20240710-1600,94.71
IT-Sicily,20240710-2200,94.71
IT-Sicily,20240710-1300,94.71
IT-Sicily,20240710-2100,94.71
IT-Sicily,20240710-0900,94.71
IT-Sicily,20240710-0800,94.71
IT-Sicily,20240710-1900,94.71
IT-Sardinia,20240710-1700,94.71
IT-Sardinia,20240710-0700,94.71
IT-Sardinia,20240710-0300,94.71
IT-Sardinia,20240710-1400,94.71
IT-Sardinia,20240710-0500,94.71
IT-Sardinia,20240710-0000,94.71
IT-Sardinia,20240710-1000,94.71
IT-Sardinia,20240710-1200,94.71
IT-Sardinia,20240710-1500,94.71
IT-Sardinia,20240710-0200,94.71
IT-Sardinia,20240710-0400,94.71
IT-Sardinia,20240710-2300,94.71
IT-Sardinia,20240710-1100,94.71
IT-Sardinia,20240710-1800,94.71
IT-Sardinia,20240710-2000,109.53
IT-Sardinia,20240710-0100,94.71
IT-Sardinia,20240710-0600,94.71
IT-Sardinia,20240710-1600,94.71
IT-Sardinia,20240710-2200,94.71
IT-Sardinia,20240710-1300,94.71
IT-Sardinia,20240710-2100,109.53
IT-Sardinia,20240710-0900,94.71
IT-Sardinia,20240710-0800,94.71
IT-Sardinia,20240710-1900,109.53
RS,20240710-1700,153.97
RS,20240710-0700,101.7
RS,20240710-0300,78.93
RS,20240710-1400,101.7
RS,20240710-0500,101.7
RS,20240710-0000,78.93
RS,20240710-1000,101.7
RS,20240710-1200,101.7
RS,20240710-1500,126.61
RS,20240710-0200,78.93
RS,20240710-0400,93.84
RS,20240710-2300,94.71
RS,20240710-1100,101.7
RS,20240710-1800,158.16
RS,20240710-2000,132.52
RS,20240710-0100,78.93
RS,20240710-0600,101.7
RS,20240710-1600,149.12
RS,20240710-2200,101.7
RS,20240710-1300,101.7
RS,20240710-2100,102.28
RS,20240710-0900,101.7
RS,20240710-0800,101.7
RS,20240710-1900,156.51
DK1,20240710-1700,101.7
DK1,20240710-0700,91.28
DK1,20240710-0300,32.74
DK1,20240710-1400,86.7
DK1,20240710-0500,57.0
DK1,20240710-0000,70.62
DK1,20240710-1000,78.93
DK1,20240710-1200,78.93
DK1,20240710-1500,91.28
DK1,20240710-0200,25.42
DK1,20240710-0400,32.74
DK1,20240710-2300,91.28
DK1,20240710-1100,78.93
DK1,20240710-1800,101.7
DK1,20240710-2000,101.7
DK1,20240710-0100,57.0
DK1,20240710-0600,78.93
DK1,20240710-1600,98.75
DK1,20240710-2200,91.28
DK1,20240710-1300,78.93
DK1,20240710-2100,101.7
DK1,20240710-0900,78.93
DK1,20240710-0800,78.93
DK1,20240710-1900,91.28
CH,20240710-1700,80.18
CH,20240710-0700,73.21
CH,20240710-0300,81.4
CH,20240710-1400,69.85
CH,20240710-0500,73.35
CH,20240710-0000,70.62
CH,20240710-1000,65.8
CH,20240710-1200,64.32
CH,20240710-1500,79.78
CH,20240710-0200,78.93
CH,20240710-0400,83.08
CH,20240710-2300,72.24
CH,20240710-1100,65.77
CH,20240710-1800,80.41
CH,20240710-2000,83.08
CH,20240710-0100,76.06
CH,20240710-0600,75.94
CH,20240710-1600,74.58
CH,20240710-2200,78.93
CH,20240710-1300,67.21
CH,20240710-2100,83.08
CH,20240710-0900,63.35
CH,20240710-0800,73.79
CH,20240710-1900,83.08
SE1,20240710-1700,1.0
SE1,20240710-0700,36.25
SE1,20240710-0300,39.07
SE1,20240710-1400,21.98
SE1,20240710-0500,39.13
SE1,20240710-0000,39.32
SE1,20240710-1000,23.85
SE1,20240710-1200,21.98
SE1,20240710-1500,1.0
SE1,20240710-0200,40.29
SE1,20240710-0400,37.77
SE1,20240710-2300,1.0
SE1,20240710-1100,21.98
SE1,20240710-1800,1.0
SE1,20240710-2000,1.0
SE1,20240710-0100,38.62
SE1,20240710-0600,39.23
SE1,20240710-1600,1.0
SE1,20240710-2200,1.0
SE1,20240710-1300,21.98
SE1,20240710-2100,1.0
SE1,20240710-0900,28.37
SE1,20240710-0800,32.08
SE1,20240710-1900,1.0
NO4,20240710-1700,42.41
NO4,20240710-0700,42.32
NO4,20240710-0300,37.42
NO4,20240710-1400,41.72
NO4,20240710-0500,43.0
NO4,20240710-0000,34.07
NO4,20240710-1000,40.59
NO4,20240710-1200,40.64
NO4,20240710-1500,41.98
NO4,20240710-0200,37.91
NO4,20240710-0400,40.61
NO4,20240710-2300,23.51
NO4,20240710-1100,40.47
NO4,20240710-1800,39.89
NO4,20240710-2000,34.7
NO4,20240710-0100,34.89
NO4,20240710-0600,43.09
NO4,20240710-1600,42.12
NO4,20240710-2200,27.23
NO4,20240710-1300,42.09
NO4,20240710-2100,31.28
NO4,20240710-0900,42.3
NO4,20240710-0800,41.26
NO4,20240710-1900,37.5
SE3,20240710-1700,83.08
SE3,20240710-0700,82.15
SE3,20240710-0300,5.0
SE3,20240710-1400,78.03
SE3,20240710-0500,51.3
SE3,20240710-0000,63.56
SE3,20240710-1000,71.04
SE3,20240710-1200,71.04
SE3,20240710-1500,82.15
SE3,20240710-0200,5.0
SE3,20240710-0400,1.0
SE3,20240710-2300,82.15
SE3,20240710-1100,71.04
SE3,20240710-1800,83.08
SE3,20240710-2000,83.08
SE3,20240710-0100,51.3
SE3,20240710-0600,71.04
SE3,20240710-1600,83.08
SE3,20240710-2200,82.15
SE3,20240710-1300,71.04
SE3,20240710-2100,83.08
SE3,20240710-0900,71.04
SE3,20240710-0800,71.04
SE3,20240710-1900,82.15
FR,20240710-1700,78.93
FR,20240710-0700,73.21
FR,20240710-0300,41.59
FR,20240710-1400,34.71
FR,20240710-0500,58.37
FR,20240710-0000,43.08
FR,20240710-1000,41.02
FR,20240710-1200,34.19
FR,20240710-1500,37.55
FR,20240710-0200,41.59
FR,20240710-0400,43.08
FR,20240710-2300,72.24
FR,20240710-1100,36.72
FR,20240710-1800,78.93
FR,20240710-2000,93.94
FR,20240710-0100,41.4
FR,20240710-0600,75.94
FR,20240710-1600,43.08
FR,20240710-2200,78.93
FR,20240710-1300,34.19
FR,20240710-2100,94.71
FR,20240710-0900,41.44
FR,20240710-0800,45.54
FR,20240710-1900,83.08
FI,20240710-1700,43.08
FI,20240710-0700,14.33
FI,20240710-0300,11.38
FI,20240710-1400,30.0
FI,20240710-0500,10.97
FI,20240710-0000,9.5
FI,20240710-1000,13.99
FI,20240710-1200,14.73
FI,20240710-1500,30.0
FI,20240710-0200,10.91
FI,20240710-0400,11.27
FI,20240710-2300,5.0
FI,20240710-1100,13.95
FI,20240710-1800,43.08
FI,20240710-2000,20.39
FI,20240710-0100,9.5
FI,20240710-0600,13.66
FI,20240710-1600,43.08
FI,20240710-2200,5.0
FI,20240710-1300,30.0
FI,20240710-2100,9.5
FI,20240710-0900,14.46
FI,20240710-0800,18.98
FI,20240710-1900,57.0
PL,20240710-1700,101.7
PL,20240710-0700,91.28
PL,20240710-0300,91.28
PL,20240710-1400,91.28
PL,20240710-0500,91.28
PL,20240710-0000,91.28
PL,20240710-1000,91.28
PL,20240710-1200,91.28
PL,20240710-1500,101.7
PL,20240710-0200,91.28
PL,20240710-0400,91.28
PL,20240710-2300,91.28
PL,20240710-1100,91.28
PL,20240710-1800,101.7
PL,20240710-2000,101.7
PL,20240710-0100,91.28
PL,20240710-0600,91.28
PL,20240710-1600,101.7
PL,20240710-2200,92.13
PL,20240710-1300,91.28
PL,20240710-2100,101.7
PL,20240710-0900,91.28
PL,20240710-0800,91.28
PL,20240710-1900,101.7
IT-Calabria,20240710-1700,94.71
IT-Calabria,20240710-0700,94.71
IT-Calabria,20240710-0300,94.71
IT-Calabria,20240710-1400,94.71
IT-Calabria,20240710-0500,94.71
IT-Calabria,20240710-0000,94.71
IT-Calabria,20240710-1000,94.71
IT-Calabria,20240710-1200,94.71
IT-Calabria,20240710-1500,94.71
IT-Calabria,20240710-0200,94.71
IT-Calabria,20240710-0400,94.71
IT-Calabria,20240710-2300,94.71
IT-Calabria,20240710-1100,94.71
IT-Calabria,20240710-1800,94.71
IT-Calabria,20240710-2000,94.71
IT-Calabria,20240710-0100,94.71
IT-Calabria,20240710-0600,94.71
IT-Calabria,20240710-1600,94.71
IT-Calabria,20240710-2200,94.71
IT-Calabria,20240710-1300,94.71
IT-Calabria,20240710-2100,94.71
IT-Calabria,20240710-0900,94.71
IT-Calabria,20240710-0800,94.71
IT-Calabria,20240710-1900,94.71
AT,20240710-1700,83.08
AT,20240710-0700,73.21
AT,20240710-0300,81.4
AT,20240710-1400,69.85
AT,20240710-0500,78.93
AT,20240710-0000,70.62
AT,20240710-1000,60.03
AT,20240710-1200,60.4
AT,20240710-1500,79.78
AT,20240710-0200,78.93
AT,20240710-0400,83.08
AT,20240710-2300,72.24
AT,20240710-1100,59.9
AT,20240710-1800,83.08
AT,20240710-2000,83.08
AT,20240710-0100,76.06
AT,20240710-0600,75.94
AT,20240710-1600,81.89
AT,20240710-2200,78.93
AT,20240710-1300,67.21
AT,20240710-2100,83.08
AT,20240710-0900,63.35
AT,20240710-0800,73.79
AT,20240710-1900,83.08
SE2,20240710-1700,1.0
SE2,20240710-0700,36.25
SE2,20240710-0300,39.07
SE2,20240710-1400,21.98
SE2,20240710-0500,39.13
SE2,20240710-0000,39.32
SE2,20240710-1000,23.85
SE2,20240710-1200,21.98
SE2,20240710-1500,1.0
SE2,20240710-0200,40.29
SE2,20240710-0400,37.77
SE2,20240710-2300,1.0
SE2,20240710-1100,21.98
SE2,20240710-1800,1.0
SE2,20240710-2000,1.0
SE2,20240710-0100,38.62
SE2,20240710-0600,39.23
SE2,20240710-1600,1.0
SE2,20240710-2200,1.0
SE2,20240710-1300,21.98
SE2,20240710-2100,1.0
SE2,20240710-0900,28.37
SE2,20240710-0800,32.08
SE2,20240710-1900,1.0
IT-NORTH,20240710-1700,94.71
IT-NORTH,20240710-0700,94.71
IT-NORTH,20240710-0300,94.71
IT-NORTH,20240710-1400,94.71
IT-NORTH,20240710-0500,94.71
IT-NORTH,20240710-0000,94.71
IT-NORTH,20240710-1000,94.71
IT-NORTH,20240710-1200,94.71
IT-NORTH,20240710-1500,94.71
IT-NORTH,20240710-0200,94.71
IT-NORTH,20240710-0400,94.71
IT-NORTH,20240710-2300,94.71
IT-NORTH,20240710-1100,94.71
IT-NORTH,20240710-1800,94.71
IT-NORTH,20240710-2000,94.71
IT-NORTH,20240710-0100,94.71
IT-NORTH,20240710-0600,94.71
IT-NORTH,20240710-1600,94.71
IT-NORTH,20240710-2200,94.71
IT-NORTH,20240710-1300,94.71
IT-NORTH,20240710-2100,94.71
IT-NORTH,20240710-0900,94.71
IT-NORTH,20240710-0800,94.71
IT-NORTH,20240710-1900,94.71
LT,20240710-1700,101.7
LT,20240710-0700,71.22
LT,20240710-0300,75.34
LT,20240710-1400,78.93
LT,20240710-0500,78.93
LT,20240710-0000,39.66
LT,20240710-1000,64.95
LT,20240710-1200,78.93
LT,20240710-1500,81.08
LT,20240710-0200,43.08
LT,20240710-0400,75.34
LT,20240710-2300,78.54
LT,20240710-1100,64.95
LT,20240710-1800,99.33
LT,20240710-2000,83.08
LT,20240710-0100,39.66
LT,20240710-0600,78.93
LT,20240710-1600,98.75
LT,20240710-2200,78.68
LT,20240710-1300,75.34
LT,20240710-2100,58.72
LT,20240710-0900,64.18
LT,20240710-0800,64.18
LT,20240710-1900,81.08
PT,20240710-1700,78.93
PT,20240710-0700,73.21
PT,20240710-0300,78.93
PT,20240710-1400,34.71
PT,20240710-0500,78.93
PT,20240710-0000,78.93
PT,20240710-1000,41.02
PT,20240710-1200,34.19
PT,20240710-1500,37.55
PT,20240710-0200,78.93
PT,20240710-0400,78.93
PT,20240710-2300,78.93
PT,20240710-1100,36.72
PT,20240710-1800,78.93
PT,20240710-2000,143.49
PT,20240710-0100,78.93
PT,20240710-0600,78.93
PT,20240710-1600,43.08
PT,20240710-2200,78.93
PT,20240710-1300,34.19
PT,20240710-2100,94.71
PT,20240710-0900,41.44
PT,20240710-0800,45.54
PT,20240710-1900,145.39
NO2,20240710-1700,83.08
NO2,20240710-0700,82.15
NO2,20240710-0300,71.04
NO2,20240710-1400,75.82
NO2,20240710-0500,78.65
NO2,20240710-0000,65.92
NO2,20240710-1000,71.04
NO2,20240710-1200,71.04
NO2,20240710-1500,78.65
NO2,20240710-0200,71.04
NO2,20240710-0400,78.65
NO2,20240710-2300,78.65
NO2,20240710-1100,71.04
NO2,20240710-1800,83.08
NO2,20240710-2000,83.08
NO2,20240710-0100,69.27
NO2,20240710-0600,78.65
NO2,20240710-1600,83.08
NO2,20240710-2200,78.65
NO2,20240710-1300,71.04
NO2,20240710-2100,83.08
NO2,20240710-0900,71.04
NO2,20240710-0800,71.04
NO2,20240710-1900,83.08
LV,20240710-1700,101.7
LV,20240710-0700,71.22
LV,20240710-0300,75.34
LV,20240710-1400,78.93
LV,20240710-0500,78.93
LV,20240710-0000,39.66
LV,20240710-1000,64.95
LV,20240710-1200,78.93
LV,20240710-1500,81.08
LV,20240710-0200,43.08
LV,20240710-0400,75.34
LV,20240710-2300,78.54
LV,20240710-1100,64.95
LV,20240710-1800,99.33
LV,20240710-2000,83.08
LV,20240710-0100,39.66
LV,20240710-0600,78.93
LV,20240710-1600,98.75
LV,20240710-2200,78.68
LV,20240710-1300,75.34
LV,20240710-2100,58.72
LV,20240710-0900,64.18
LV,20240710-0800,64.18
LV,20240710-1900,81.08
NL,20240710-1700,78.93
NL,20240710-0700,91.28
NL,20240710-0300,78.93
NL,20240710-1400,78.93
NL,20240710-0500,78.93
NL,20240710-0000,78.93
NL,20240710-1000,78.93
NL,20240710-1200,78.93
NL,20240710-1500,78.93
NL,20240710-0200,78.93
NL,20240710-0400,78.93
NL,20240710-2300,78.93
NL,20240710-1100,78.93
NL,20240710-1800,78.93
NL,20240710-2000,83.08
NL,20240710-0100,78.93
NL,20240710-0600,78.93
NL,20240710-1600,78.93
NL,20240710-2200,78.93
NL,20240710-1300,78.93
NL,20240710-2100,83.08
NL,20240710-0900,78.93
NL,20240710-0800,78.93
NL,20240710-1900,83.08
NO5,20240710-1700,81.28
NO5,20240710-0700,82.15
NO5,20240710-0300,71.04
NO5,20240710-1400,74.53
NO5,20240710-0500,76.59
NO5,20240710-0000,67.3
NO5,20240710-1000,71.04
NO5,20240710-1200,71.04
NO5,20240710-1500,76.59
NO5,20240710-0200,71.04
NO5,20240710-0400,76.59
NO5,20240710-2300,76.59
NO5,20240710-1100,71.04
NO5,20240710-1800,81.28
NO5,20240710-2000,81.28
NO5,20240710-0100,69.75
NO5,20240710-0600,76.59
NO5,20240710-1600,79.96
NO5,20240710-2200,76.59
NO5,20240710-1300,71.04
NO5,20240710-2100,81.28
NO5,20240710-0900,71.04
NO5,20240710-0800,71.04
NO5,20240710-1900,81.28
BE,20240710-1700,78.93
BE,20240710-0700,78.93
BE,20240710-0300,78.93
BE,20240710-1400,9.5
BE,20240710-0500,76.59
BE,20240710-0000,67.3
BE,20240710-1000,12.52
BE,20240710-1200,9.5
BE,20240710-1500,12.5
BE,20240710-0200,71.04
BE,20240710-0400,78.93
BE,20240710-2300,76.59
BE,20240710-1100,9.5
BE,20240710-1800,81.28
BE,20240710-2000,81.28
BE,20240710-0100,69.75
BE,20240710-0600,76.59
BE,20240710-1600,57.0
BE,20240710-2200,76.59
BE,20240710-1300,5.0
